OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,originalerrorunit,StandardisedTraitValue,StandardisedTraitUnit,,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Bioname,Interactor1Stage,interactor1sex,Interactor1Temp,Interactor1TempUnit,interactor1growthtemp,interactor1growthtempunit,figuretable,citation,doi,notes
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.6000 ,millimeter / (1 individual * 1 day),0.07,0.07,,6.94E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.8800 ,millimeter / (1 individual * 1 day),0.06,0.06,,2.18E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.7400 ,millimeter / (1 individual * 1 day),0.03,0.03,,3.17E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.6400 ,millimeter / (1 individual * 1 day),0.05,0.05,,4.21E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.6000 ,millimeter / (1 individual * 1 day),0.04,0.04,,4.17E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.5400 ,millimeter / (1 individual * 1 day),0.12,0.12,,2.94E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.8700 ,millimeter / (1 individual * 1 day),0.08,0.08,,1.01E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2266,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.5100 ,millimeter / (1 individual * 1 day),0.07,0.07,,5.90E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.6400 ,millimeter / (1 individual * 1 day),0.07,0.07,,7.41E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.0500 ,millimeter / (1 individual * 1 day),0.11,0.11,,2.37E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.6700 ,millimeter / (1 individual * 1 day),0.05,0.05,,3.09E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.8500 ,millimeter / (1 individual * 1 day),0.16,0.16,,4.46E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5800 ,millimeter / (1 individual * 1 day),0.1,0.1,,4.14E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.9600 ,millimeter / (1 individual * 1 day),0.1,0.1,,3.43E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.9300 ,millimeter / (1 individual * 1 day),0.11,0.11,,1.08E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2267,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.1000 ,millimeter / (1 individual * 1 day),0.11,0.11,,1.16E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.8800 ,millimeter / (1 individual * 1 day),0.03,0.03,,1.02E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.7600 ,millimeter / (1 individual * 1 day),0.06,0.06,,2.04E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.9500 ,millimeter / (1 individual * 1 day),0.11,0.11,,3.41E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.4000 ,millimeter / (1 individual * 1 day),0.14,0.14,,3.94E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.7600 ,millimeter / (1 individual * 1 day),0.14,0.14,,4.35E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.1100 ,millimeter / (1 individual * 1 day),0.02,0.02,,3.60E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4300 ,millimeter / (1 individual * 1 day),0.07,0.07,,5.00E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2268,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2269,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.3600 ,millimeter / (1 individual * 1 day),0.04,0.04,,4.17E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2269,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.7000 ,millimeter / (1 individual * 1 day),0.06,0.06,,8.10E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2269,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.1600 ,millimeter / (1 individual * 1 day),0.09,0.09,,2.50E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
