"","EXP","TEMP","DAY","ISOLATE","PLATE","WELL","OD","NC_AVG","OD_SUB"
"1216",2,12,7,"LB_AB","P.12",8,0.121,0.0955,0.0255
"1217",2,12,7,"LB_AB","P.13",1,0.149,0.0945,0.0545
"1218",2,12,7,"LB_AB","P.13",2,0.171,0.0945,0.0765
"1219",2,12,7,"LB_AB","P.13",3,0.141,0.0945,0.0465
"1220",2,12,7,"LB_AB","P.13",4,0.124,0.0945,0.0295
"1221",2,12,7,"LB_AB","P.13",5,0.134,0.0945,0.0395
"1222",2,12,7,"LB_AB","P.13",6,0.126,0.0945,0.0315
"1223",2,12,7,"LB_AB","P.13",7,0.13,0.0945,0.0355
"1224",2,12,7,"LB_AB","P.13",8,0.12,0.0945,0.0255
"1225",2,12,7,"LB_AB","P.14",1,0.144,0.093875,0.050125
"1226",2,12,7,"LB_AB","P.14",2,0.165,0.093875,0.071125
"1227",2,12,7,"LB_AB","P.14",3,0.137,0.093875,0.043125
"1228",2,12,7,"LB_AB","P.14",4,0.132,0.093875,0.038125
"1229",2,12,7,"LB_AB","P.14",5,0.137,0.093875,0.043125
"1230",2,12,7,"LB_AB","P.14",6,0.13,0.093875,0.036125
"1231",2,12,7,"LB_AB","P.14",7,0.131,0.093875,0.037125
"1232",2,12,7,"LB_AB","P.14",8,0.12,0.093875,0.026125
"1233",2,12,7,"LB_AB","P.15",1,0.143,0.09425,0.04875
"1234",2,12,7,"LB_AB","P.15",2,0.163,0.09425,0.06875
"1235",2,12,7,"LB_AB","P.15",3,0.137,0.09425,0.04275
"1236",2,12,7,"LB_AB","P.15",4,0.128,0.09425,0.03375
"1237",2,12,7,"LB_AB","P.15",5,0.134,0.09425,0.03975
"1238",2,12,7,"LB_AB","P.15",6,0.133,0.09425,0.03875
"1239",2,12,7,"LB_AB","P.15",7,0.128,0.09425,0.03375
"1240",2,12,7,"LB_AB","P.15",8,0.125,0.09425,0.03075
"1241",2,12,9,"LB_AB","P.11",1,0.164,0.0975,0.0665
"1242",2,12,9,"LB_AB","P.11",2,0.191,0.0975,0.0935
"1243",2,12,9,"LB_AB","P.11",3,0.153,0.0975,0.0555
"1244",2,12,9,"LB_AB","P.11",4,0.149,0.0975,0.0515
"1245",2,12,9,"LB_AB","P.11",5,0.15,0.0975,0.0525
"1246",2,12,9,"LB_AB","P.11",6,0.145,0.0975,0.0475
"1247",2,12,9,"LB_AB","P.11",7,0.144,0.0975,0.0465
"1248",2,12,9,"LB_AB","P.11",8,0.148,0.0975,0.0505
"1249",2,12,9,"LB_AB","P.12",1,0.185,0.095125,0.089875
"1250",2,12,9,"LB_AB","P.12",2,0.171,0.095125,0.075875
"1251",2,12,9,"LB_AB","P.12",3,0.153,0.095125,0.057875
"1252",2,12,9,"LB_AB","P.12",4,0.16,0.095125,0.064875
"1253",2,12,9,"LB_AB","P.12",5,0.148,0.095125,0.052875
"1254",2,12,9,"LB_AB","P.12",6,0.149,0.095125,0.053875
"1255",2,12,9,"LB_AB","P.12",7,0.144,0.095125,0.048875
"1256",2,12,9,"LB_AB","P.12",8,0.144,0.095125,0.048875
"1257",2,12,9,"LB_AB","P.13",1,0.184,0.09475,0.08925
"1258",2,12,9,"LB_AB","P.13",2,0.207,0.09475,0.11225
"1259",2,12,9,"LB_AB","P.13",3,0.172,0.09475,0.07725
"1260",2,12,9,"LB_AB","P.13",4,0.148,0.09475,0.05325
"1261",2,12,9,"LB_AB","P.13",5,0.162,0.09475,0.06725
"1262",2,12,9,"LB_AB","P.13",6,0.15,0.09475,0.05525
"1263",2,12,9,"LB_AB","P.13",7,0.153,0.09475,0.05825
"1264",2,12,9,"LB_AB","P.13",8,0.141,0.09475,0.04625
"1265",2,12,9,"LB_AB","P.14",1,0.18,0.094,0.086
"1266",2,12,9,"LB_AB","P.14",2,0.199,0.094,0.105
"1267",2,12,9,"LB_AB","P.14",3,0.166,0.094,0.072
"1268",2,12,9,"LB_AB","P.14",4,0.163,0.094,0.069
"1269",2,12,9,"LB_AB","P.14",5,0.168,0.094,0.074
"1270",2,12,9,"LB_AB","P.14",6,0.158,0.094,0.064
"1271",2,12,9,"LB_AB","P.14",7,0.156,0.094,0.062
"1272",2,12,9,"LB_AB","P.14",8,0.142,0.094,0.048
"1273",2,12,9,"LB_AB","P.15",1,0.176,0.095,0.081
"1274",2,12,9,"LB_AB","P.15",2,0.192,0.095,0.097
"1275",2,12,9,"LB_AB","P.15",3,0.166,0.095,0.071
"1276",2,12,9,"LB_AB","P.15",4,0.16,0.095,0.065
"1277",2,12,9,"LB_AB","P.15",5,0.161,0.095,0.066
"1278",2,12,9,"LB_AB","P.15",6,0.16,0.095,0.065
"1279",2,12,9,"LB_AB","P.15",7,0.152,0.095,0.057
"1280",2,12,9,"LB_AB","P.15",8,0.154,0.095,0.059
"1281",2,12,11,"LB_AB","P.11",1,0.208,0.098125,0.109875
"1282",2,12,11,"LB_AB","P.11",2,0.226,0.098125,0.127875
"1283",2,12,11,"LB_AB","P.11",3,0.2,0.098125,0.101875
"1284",2,12,11,"LB_AB","P.11",4,0.194,0.098125,0.095875
"1285",2,12,11,"LB_AB","P.11",5,0.224,0.098125,0.125875
"1286",2,12,11,"LB_AB","P.11",6,0.214,0.098125,0.115875
"1287",2,12,11,"LB_AB","P.11",7,0.225,0.098125,0.126875
"1288",2,12,11,"LB_AB","P.11",8,0.251,0.098125,0.152875
"1289",2,12,11,"LB_AB","P.12",1,0.209,0.09625,0.11275
"1290",2,12,11,"LB_AB","P.12",2,0.196,0.09625,0.09975
"1291",2,12,11,"LB_AB","P.12",3,0.173,0.09625,0.07675
"1292",2,12,11,"LB_AB","P.12",4,0.178,0.09625,0.08175
"1293",2,12,11,"LB_AB","P.12",5,0.17,0.09625,0.07375
"1294",2,12,11,"LB_AB","P.12",6,0.169,0.09625,0.07275
"1295",2,12,11,"LB_AB","P.12",7,0.168,0.09625,0.07175
"1296",2,12,11,"LB_AB","P.12",8,0.169,0.09625,0.07275
"1297",2,12,11,"LB_AB","P.13",1,0.213,0.095375,0.117625
"1298",2,12,11,"LB_AB","P.13",2,0.224,0.095375,0.128625
"1299",2,12,11,"LB_AB","P.13",3,0.19,0.095375,0.094625
"1300",2,12,11,"LB_AB","P.13",4,0.171,0.095375,0.075625
"1301",2,12,11,"LB_AB","P.13",5,0.18,0.095375,0.084625
"1302",2,12,11,"LB_AB","P.13",6,0.175,0.095375,0.079625
"1303",2,12,11,"LB_AB","P.13",7,0.176,0.095375,0.080625
"1304",2,12,11,"LB_AB","P.13",8,0.167,0.095375,0.071625
"1305",2,12,11,"LB_AB","P.14",1,0.206,0.09525,0.11075
"1306",2,12,11,"LB_AB","P.14",2,0.215,0.09525,0.11975
"1307",2,12,11,"LB_AB","P.14",3,0.184,0.09525,0.08875
"1308",2,12,11,"LB_AB","P.14",4,0.175,0.09525,0.07975
"1309",2,12,11,"LB_AB","P.14",5,0.178,0.09525,0.08275
"1310",2,12,11,"LB_AB","P.14",6,0.174,0.09525,0.07875
"1311",2,12,11,"LB_AB","P.14",7,0.172,0.09525,0.07675
"1312",2,12,11,"LB_AB","P.14",8,0.174,0.09525,0.07875
"1313",2,12,11,"LB_AB","P.15",1,0.203,0.09875,0.10425
"1314",2,12,11,"LB_AB","P.15",2,0.217,0.09875,0.11825
"1315",2,12,11,"LB_AB","P.15",3,0.197,0.09875,0.09825
"1316",2,12,11,"LB_AB","P.15",4,0.191,0.09875,0.09225
"1317",2,12,11,"LB_AB","P.15",5,0.187,0.09875,0.08825
"1318",2,12,11,"LB_AB","P.15",6,0.193,0.09875,0.09425
"1319",2,12,11,"LB_AB","P.15",7,0.177,0.09875,0.07825
"1320",2,12,11,"LB_AB","P.15",8,0.178,0.09875,0.07925
"1321",2,12,13,"LB_AB","P.11",1,0.263,0.09775,0.16525
"1322",2,12,13,"LB_AB","P.11",2,0.266,0.09775,0.16825
"1323",2,12,13,"LB_AB","P.11",3,0.214,0.09775,0.11625
"1324",2,12,13,"LB_AB","P.11",4,0.25,0.09775,0.15225
"1325",2,12,13,"LB_AB","P.11",5,0.18,0.09775,0.08225
"1326",2,12,13,"LB_AB","P.11",6,0.237,0.09775,0.13925
"1327",2,12,13,"LB_AB","P.11",7,0.261,0.09775,0.16325
"1328",2,12,13,"LB_AB","P.11",8,0.259,0.09775,0.16125
"1329",2,12,13,"LB_AB","P.12",1,0.233,0.097,0.136
"1330",2,12,13,"LB_AB","P.12",2,0.224,0.097,0.127
"1331",2,12,13,"LB_AB","P.12",3,0.199,0.097,0.102
"1332",2,12,13,"LB_AB","P.12",4,0.199,0.097,0.102
"1333",2,12,13,"LB_AB","P.12",5,0.193,0.097,0.096
"1334",2,12,13,"LB_AB","P.12",6,0.195,0.097,0.098
"1335",2,12,13,"LB_AB","P.12",7,0.194,0.097,0.097
"1336",2,12,13,"LB_AB","P.12",8,0.19,0.097,0.093
"1337",2,12,13,"LB_AB","P.13",1,0.236,0.095125,0.140875
"1338",2,12,13,"LB_AB","P.13",2,0.242,0.095125,0.146875
"1339",2,12,13,"LB_AB","P.13",3,0.205,0.095125,0.109875
"1340",2,12,13,"LB_AB","P.13",4,0.196,0.095125,0.100875
"1341",2,12,13,"LB_AB","P.13",5,0.206,0.095125,0.110875
"1342",2,12,13,"LB_AB","P.13",6,0.196,0.095125,0.100875
"1343",2,12,13,"LB_AB","P.13",7,0.198,0.095125,0.102875
"1344",2,12,13,"LB_AB","P.13",8,0.192,0.095125,0.096875
"1345",2,12,13,"LB_AB","P.14",1,0.23,0.095125,0.134875
"1346",2,12,13,"LB_AB","P.14",2,0.232,0.095125,0.136875
"1347",2,12,13,"LB_AB","P.14",3,0.203,0.095125,0.107875
"1348",2,12,13,"LB_AB","P.14",4,0.198,0.095125,0.102875
"1349",2,12,13,"LB_AB","P.14",5,0.208,0.095125,0.112875
"1350",2,12,13,"LB_AB","P.14",6,0.196,0.095125,0.100875
"1351",2,12,13,"LB_AB","P.14",7,0.195,0.095125,0.099875
"1352",2,12,13,"LB_AB","P.14",8,0.195,0.095125,0.099875
"1353",2,12,13,"LB_AB","P.15",1,0.229,0.09675,0.13225
"1354",2,12,13,"LB_AB","P.15",2,0.242,0.09675,0.14525
"1355",2,12,13,"LB_AB","P.15",3,0.209,0.09675,0.11225
"1356",2,12,13,"LB_AB","P.15",4,0.203,0.09675,0.10625
"1357",2,12,13,"LB_AB","P.15",5,0.208,0.09675,0.11125
"1358",2,12,13,"LB_AB","P.15",6,0.197,0.09675,0.10025
"1359",2,12,13,"LB_AB","P.15",7,0.196,0.09675,0.09925
"1360",2,12,13,"LB_AB","P.15",8,0.196,0.09675,0.09925
"1361",2,12,15,"LB_AB","P.11",1,0.347,0.09725,0.24975
"1362",2,12,15,"LB_AB","P.11",2,0.297,0.09725,0.19975
"1363",2,12,15,"LB_AB","P.11",3,0.231,0.09725,0.13375
"1364",2,12,15,"LB_AB","P.11",4,0.27,0.09725,0.17275
"1365",2,12,15,"LB_AB","P.11",5,0.193,0.09725,0.09575
"1366",2,12,15,"LB_AB","P.11",6,0.292,0.09725,0.19475
"1367",2,12,15,"LB_AB","P.11",7,0.271,0.09725,0.17375
"1368",2,12,15,"LB_AB","P.11",8,0.303,0.09725,0.20575
"1369",2,12,15,"LB_AB","P.12",1,0.29,0.095875,0.194125
"1370",2,12,15,"LB_AB","P.12",2,0.25,0.095875,0.154125
"1371",2,12,15,"LB_AB","P.12",3,0.227,0.095875,0.131125
"1372",2,12,15,"LB_AB","P.12",4,0.224,0.095875,0.128125
"1373",2,12,15,"LB_AB","P.12",5,0.218,0.095875,0.122125
"1374",2,12,15,"LB_AB","P.12",6,0.219,0.095875,0.123125
"1375",2,12,15,"LB_AB","P.12",7,0.229,0.095875,0.133125
"1376",2,12,15,"LB_AB","P.12",8,0.222,0.095875,0.126125
"1377",2,12,15,"LB_AB","P.13",1,0.28,0.09475,0.18525
"1378",2,12,15,"LB_AB","P.13",2,0.279,0.09475,0.18425
"1379",2,12,15,"LB_AB","P.13",3,0.242,0.09475,0.14725
"1380",2,12,15,"LB_AB","P.13",4,0.211,0.09475,0.11625
"1381",2,12,15,"LB_AB","P.13",5,0.238,0.09475,0.14325
"1382",2,12,15,"LB_AB","P.13",6,0.224,0.09475,0.12925
"1383",2,12,15,"LB_AB","P.13",7,0.232,0.09475,0.13725
"1384",2,12,15,"LB_AB","P.13",8,0.227,0.09475,0.13225
"1385",2,12,15,"LB_AB","P.14",1,0.273,0.095,0.178
"1386",2,12,15,"LB_AB","P.14",2,0.268,0.095,0.173
"1387",2,12,15,"LB_AB","P.14",3,0.234,0.095,0.139
"1388",2,12,15,"LB_AB","P.14",4,0.226,0.095,0.131
"1389",2,12,15,"LB_AB","P.14",5,0.235,0.095,0.14
"1390",2,12,15,"LB_AB","P.14",6,0.228,0.095,0.133
"1391",2,12,15,"LB_AB","P.14",7,0.227,0.095,0.132
"1392",2,12,15,"LB_AB","P.14",8,0.233,0.095,0.138
"1393",2,12,15,"LB_AB","P.15",1,0.274,0.096,0.178
"1394",2,12,15,"LB_AB","P.15",2,0.276,0.096,0.18
"1395",2,12,15,"LB_AB","P.15",3,0.244,0.096,0.148
"1396",2,12,15,"LB_AB","P.15",4,0.23,0.096,0.134
"1397",2,12,15,"LB_AB","P.15",5,0.243,0.096,0.147
"1398",2,12,15,"LB_AB","P.15",6,0.225,0.096,0.129
"1399",2,12,15,"LB_AB","P.15",7,0.224,0.096,0.128
"1400",2,12,15,"LB_AB","P.15",8,0.227,0.096,0.131
"1401",2,12,17,"LB_AB","P.11",1,0.356,0.097125,0.258875
"1402",2,12,17,"LB_AB","P.11",2,0.324,0.097125,0.226875
"1403",2,12,17,"LB_AB","P.11",3,0.248,0.097125,0.150875
"1404",2,12,17,"LB_AB","P.11",4,0.291,0.097125,0.193875
"1405",2,12,17,"LB_AB","P.11",5,0.199,0.097125,0.101875
"1406",2,12,17,"LB_AB","P.11",6,0.308,0.097125,0.210875
"1407",2,12,17,"LB_AB","P.11",7,0.313,0.097125,0.215875
"1408",2,12,17,"LB_AB","P.11",8,0.347,0.097125,0.249875
"1409",2,12,17,"LB_AB","P.12",1,0.34,0.095875,0.244125
"1410",2,12,17,"LB_AB","P.12",2,0.269,0.095875,0.173125
"1411",2,12,17,"LB_AB","P.12",3,0.242,0.095875,0.146125
"1412",2,12,17,"LB_AB","P.12",4,0.237,0.095875,0.141125
"1413",2,12,17,"LB_AB","P.12",5,0.229,0.095875,0.133125
"1414",2,12,17,"LB_AB","P.12",6,0.233,0.095875,0.137125
"1415",2,12,17,"LB_AB","P.12",7,0.247,0.095875,0.151125
"1416",2,12,17,"LB_AB","P.12",8,0.243,0.095875,0.147125
"1417",2,12,17,"LB_AB","P.13",1,0.311,0.094625,0.216375
"1418",2,12,17,"LB_AB","P.13",2,0.3,0.094625,0.205375
"1419",2,12,17,"LB_AB","P.13",3,0.295,0.094625,0.200375
"1420",2,12,17,"LB_AB","P.13",4,0.227,0.094625,0.132375
"1421",2,12,17,"LB_AB","P.13",5,0.258,0.094625,0.163375
"1422",2,12,17,"LB_AB","P.13",6,0.24,0.094625,0.145375
"1423",2,12,17,"LB_AB","P.13",7,0.25,0.094625,0.155375
"1424",2,12,17,"LB_AB","P.13",8,0.26,0.094625,0.165375
"1425",2,12,17,"LB_AB","P.14",1,0.303,0.0945,0.2085
"1426",2,12,17,"LB_AB","P.14",2,0.298,0.0945,0.2035
"1427",2,12,17,"LB_AB","P.14",3,0.257,0.0945,0.1625
"1428",2,12,17,"LB_AB","P.14",4,0.254,0.0945,0.1595
"1429",2,12,17,"LB_AB","P.14",5,0.25,0.0945,0.1555
"1430",2,12,17,"LB_AB","P.14",6,0.248,0.0945,0.1535
"1431",2,12,17,"LB_AB","P.14",7,0.249,0.0945,0.1545
"1432",2,12,17,"LB_AB","P.14",8,0.262,0.0945,0.1675
"1433",2,12,17,"LB_AB","P.15",1,0.307,0.09575,0.21125
"1434",2,12,17,"LB_AB","P.15",2,0.296,0.09575,0.20025
"1435",2,12,17,"LB_AB","P.15",3,0.26,0.09575,0.16425
"1436",2,12,17,"LB_AB","P.15",4,0.24,0.09575,0.14425
"1437",2,12,17,"LB_AB","P.15",5,0.258,0.09575,0.16225
"1438",2,12,17,"LB_AB","P.15",6,0.242,0.09575,0.14625
"1439",2,12,17,"LB_AB","P.15",7,0.25,0.09575,0.15425
"1440",2,12,17,"LB_AB","P.15",8,0.255,0.09575,0.15925
"1441",2,12,19,"LB_AB","P.11",1,0.368,0.09725,0.27075
"1442",2,12,19,"LB_AB","P.11",2,0.384,0.09725,0.28675
"1443",2,12,19,"LB_AB","P.11",3,0.291,0.09725,0.19375
"1444",2,12,19,"LB_AB","P.11",4,0.313,0.09725,0.21575
"1445",2,12,19,"LB_AB","P.11",5,0.236,0.09725,0.13875
"1446",2,12,19,"LB_AB","P.11",6,0.364,0.09725,0.26675
"1447",2,12,19,"LB_AB","P.11",7,0.371,0.09725,0.27375
"1448",2,12,19,"LB_AB","P.11",8,0.342,0.09725,0.24475
"1449",2,12,19,"LB_AB","P.12",1,0.35,0.09625,0.25375
"1450",2,12,19,"LB_AB","P.12",2,0.292,0.09625,0.19575
"1451",2,12,19,"LB_AB","P.12",3,0.243,0.09625,0.14675
"1452",2,12,19,"LB_AB","P.12",4,0.247,0.09625,0.15075
"1453",2,12,19,"LB_AB","P.12",5,0.229,0.09625,0.13275
"1454",2,12,19,"LB_AB","P.12",6,0.246,0.09625,0.14975
"1455",2,12,19,"LB_AB","P.12",7,0.247,0.09625,0.15075
"1456",2,12,19,"LB_AB","P.12",8,0.257,0.09625,0.16075
"1457",2,12,19,"LB_AB","P.13",1,0.321,0.0945,0.2265
"1458",2,12,19,"LB_AB","P.13",2,0.313,0.0945,0.2185
"1459",2,12,19,"LB_AB","P.13",3,0.32,0.0945,0.2255
"1460",2,12,19,"LB_AB","P.13",4,0.247,0.0945,0.1525
"1461",2,12,19,"LB_AB","P.13",5,0.279,0.0945,0.1845
"1462",2,12,19,"LB_AB","P.13",6,0.246,0.0945,0.1515
"1463",2,12,19,"LB_AB","P.13",7,0.268,0.0945,0.1735
"1464",2,12,19,"LB_AB","P.13",8,0.287,0.0945,0.1925
"1465",2,12,19,"LB_AB","P.14",1,0.315,0.095,0.22
"1466",2,12,19,"LB_AB","P.14",2,0.312,0.095,0.217
"1467",2,12,19,"LB_AB","P.14",3,0.267,0.095,0.172
"1468",2,12,19,"LB_AB","P.14",4,0.275,0.095,0.18
"1469",2,12,19,"LB_AB","P.14",5,0.247,0.095,0.152
"1470",2,12,19,"LB_AB","P.14",6,0.258,0.095,0.163
"1471",2,12,19,"LB_AB","P.14",7,0.264,0.095,0.169
"1472",2,12,19,"LB_AB","P.14",8,0.283,0.095,0.188
"1473",2,12,19,"LB_AB","P.15",1,0.325,0.095125,0.229875
"1474",2,12,19,"LB_AB","P.15",2,0.326,0.095125,0.230875
"1475",2,12,19,"LB_AB","P.15",3,0.268,0.095125,0.172875
"1476",2,12,19,"LB_AB","P.15",4,0.247,0.095125,0.151875
"1477",2,12,19,"LB_AB","P.15",5,0.267,0.095125,0.171875
"1478",2,12,19,"LB_AB","P.15",6,0.252,0.095125,0.156875
"1479",2,12,19,"LB_AB","P.15",7,0.259,0.095125,0.163875
"1480",2,12,19,"LB_AB","P.15",8,0.259,0.095125,0.163875
"1481",2,12,21,"LB_AB","P.11",1,0.292,0.09625,0.19575
"1482",2,12,21,"LB_AB","P.11",2,0.411,0.09625,0.31475
"1483",2,12,21,"LB_AB","P.11",3,0.287,0.09625,0.19075
"1484",2,12,21,"LB_AB","P.11",4,0.332,0.09625,0.23575
"1485",2,12,21,"LB_AB","P.11",5,0.257,0.09625,0.16075
"1486",2,12,21,"LB_AB","P.11",6,0.359,0.09625,0.26275
"1487",2,12,21,"LB_AB","P.11",7,0.346,0.09625,0.24975
"1488",2,12,21,"LB_AB","P.11",8,0.361,0.09625,0.26475
"1489",2,12,21,"LB_AB","P.12",1,0.368,0.096857143,0.271142857
"1490",2,12,21,"LB_AB","P.12",2,0.319,0.096857143,0.222142857
"1491",2,12,21,"LB_AB","P.12",3,0.251,0.096857143,0.154142857
"1492",2,12,21,"LB_AB","P.12",4,0.258,0.096857143,0.161142857
"1493",2,12,21,"LB_AB","P.12",5,0.241,0.096857143,0.144142857
"1494",2,12,21,"LB_AB","P.12",6,0.267,0.096857143,0.170142857
"1496",2,12,21,"LB_AB","P.12",8,0.333,0.096857143,0.236142857
"1497",2,12,21,"LB_AB","P.13",1,0.325,0.094428571,0.230571429
"1498",2,12,21,"LB_AB","P.13",2,0.321,0.094428571,0.226571429
"1499",2,12,21,"LB_AB","P.13",3,0.347,0.094428571,0.252571429
"1500",2,12,21,"LB_AB","P.13",4,0.256,0.094428571,0.161571429
"1501",2,12,21,"LB_AB","P.13",5,0.29,0.094428571,0.195571429
"1502",2,12,21,"LB_AB","P.13",6,0.346,0.094428571,0.251571429
"1504",2,12,21,"LB_AB","P.13",8,0.269,0.094428571,0.174571429
"1505",2,12,21,"LB_AB","P.14",1,0.289,0.094857143,0.194142857
"1506",2,12,21,"LB_AB","P.14",2,0.329,0.094857143,0.234142857
"1507",2,12,21,"LB_AB","P.14",3,0.278,0.094857143,0.183142857
"1508",2,12,21,"LB_AB","P.14",4,0.285,0.094857143,0.190142857
"1509",2,12,21,"LB_AB","P.14",5,0.32,0.094857143,0.225142857
"1512",2,12,21,"LB_AB","P.14",8,0.373,0.094857143,0.278142857
"1513",2,12,21,"LB_AB","P.15",1,0.319,0.0965,0.2225
"1514",2,12,21,"LB_AB","P.15",2,0.359,0.0965,0.2625
"1515",2,12,21,"LB_AB","P.15",3,0.298,0.0965,0.2015
"1516",2,12,21,"LB_AB","P.15",4,0.28,0.0965,0.1835
"1520",2,12,21,"LB_AB","P.15",8,0.348,0.0965,0.2515
"1521",2,12,23,"LB_AB","P.11",1,0.268,0.096375,0.171625
"1522",2,12,23,"LB_AB","P.11",2,0.363,0.096375,0.266625
"1523",2,12,23,"LB_AB","P.11",3,0.293,0.096375,0.196625
"1524",2,12,23,"LB_AB","P.11",4,0.305,0.096375,0.208625
"1525",2,12,23,"LB_AB","P.11",5,0.258,0.096375,0.161625
"1526",2,12,23,"LB_AB","P.11",6,0.354,0.096375,0.257625
"1527",2,12,23,"LB_AB","P.11",7,0.347,0.096375,0.250625
"1528",2,12,23,"LB_AB","P.11",8,0.399,0.096375,0.302625
"1529",2,12,23,"LB_AB","P.12",1,0.347,0.097,0.25
"1530",2,12,23,"LB_AB","P.12",2,0.317,0.097,0.22
"1531",2,12,23,"LB_AB","P.12",3,0.255,0.097,0.158
"1532",2,12,23,"LB_AB","P.12",4,0.26,0.097,0.163
"1533",2,12,23,"LB_AB","P.12",5,0.255,0.097,0.158
"1534",2,12,23,"LB_AB","P.12",6,0.256,0.097,0.159
"1536",2,12,23,"LB_AB","P.12",8,0.406,0.097,0.309
"1537",2,12,23,"LB_AB","P.13",1,0.316,0.093857143,0.222142857
"1538",2,12,23,"LB_AB","P.13",2,0.314,0.093857143,0.220142857
"1539",2,12,23,"LB_AB","P.13",3,0.348,0.093857143,0.254142857
"1540",2,12,23,"LB_AB","P.13",4,0.256,0.093857143,0.162142857
"1541",2,12,23,"LB_AB","P.13",5,0.286,0.093857143,0.192142857
"1542",2,12,23,"LB_AB","P.13",6,0.365,0.093857143,0.271142857
"1544",2,12,23,"LB_AB","P.13",8,0.278,0.093857143,0.184142857
"1545",2,12,23,"LB_AB","P.14",1,0.297,0.095428571,0.201571429
"1546",2,12,23,"LB_AB","P.14",2,0.318,0.095428571,0.222571429
"1547",2,12,23,"LB_AB","P.14",3,0.28,0.095428571,0.184571429
"1548",2,12,23,"LB_AB","P.14",4,0.286,0.095428571,0.190571429
"1549",2,12,23,"LB_AB","P.14",5,0.335,0.095428571,0.239571429
"1552",2,12,23,"LB_AB","P.14",8,0.358,0.095428571,0.262571429
"1553",2,12,23,"LB_AB","P.15",1,0.287,0.095833333,0.191166667
"1554",2,12,23,"LB_AB","P.15",2,0.336,0.095833333,0.240166667
"1555",2,12,23,"LB_AB","P.15",3,0.298,0.095833333,0.202166667
"1556",2,12,23,"LB_AB","P.15",4,0.281,0.095833333,0.185166667
"1560",2,12,23,"LB_AB","P.15",8,0.333,0.095833333,0.237166667
"1561",2,12,25,"LB_AB","P.11",1,0.319,0.098375,0.220625
"1562",2,12,25,"LB_AB","P.11",2,0.411,0.098375,0.312625
"1563",2,12,25,"LB_AB","P.11",3,0.289,0.098375,0.190625
"1564",2,12,25,"LB_AB","P.11",4,0.33,0.098375,0.231625
"1565",2,12,25,"LB_AB","P.11",5,0.278,0.098375,0.179625
"1566",2,12,25,"LB_AB","P.11",6,0.339,0.098375,0.240625
"1567",2,12,25,"LB_AB","P.11",7,0.344,0.098375,0.245625
"1568",2,12,25,"LB_AB","P.11",8,0.381,0.098375,0.282625
"1569",2,12,25,"LB_AB","P.12",1,0.356,0.096142857,0.259857143
"1570",2,12,25,"LB_AB","P.12",2,0.326,0.096142857,0.229857143
"1571",2,12,25,"LB_AB","P.12",3,0.258,0.096142857,0.161857143
"1572",2,12,25,"LB_AB","P.12",4,0.266,0.096142857,0.169857143
"1573",2,12,25,"LB_AB","P.12",5,0.255,0.096142857,0.158857143
"1574",2,12,25,"LB_AB","P.12",6,0.244,0.096142857,0.147857143
"1576",2,12,25,"LB_AB","P.12",8,0.356,0.096142857,0.259857143
"1577",2,12,25,"LB_AB","P.13",1,0.332,0.094,0.238
"1578",2,12,25,"LB_AB","P.13",2,0.308,0.094,0.214
"1579",2,12,25,"LB_AB","P.13",3,0.295,0.094,0.201
"1580",2,12,25,"LB_AB","P.13",4,0.248,0.094,0.154
"1581",2,12,25,"LB_AB","P.13",5,0.279,0.094,0.185
"1582",2,12,25,"LB_AB","P.13",6,0.35,0.094,0.256
"1584",2,12,25,"LB_AB","P.13",8,0.288,0.094,0.194
"1585",2,12,25,"LB_AB","P.14",1,0.292,0.094857143,0.197142857
"1586",2,12,25,"LB_AB","P.14",2,0.331,0.094857143,0.236142857
"1587",2,12,25,"LB_AB","P.14",3,0.277,0.094857143,0.182142857
"1588",2,12,25,"LB_AB","P.14",4,0.288,0.094857143,0.193142857
"1589",2,12,25,"LB_AB","P.14",5,0.335,0.094857143,0.240142857
"1592",2,12,25,"LB_AB","P.14",8,0.361,0.094857143,0.266142857
"1593",2,12,25,"LB_AB","P.15",1,0.298,0.095666667,0.202333333
"1594",2,12,25,"LB_AB","P.15",2,0.349,0.095666667,0.253333333
"1595",2,12,25,"LB_AB","P.15",3,0.302,0.095666667,0.206333333
"1596",2,12,25,"LB_AB","P.15",4,0.282,0.095666667,0.186333333
"1600",2,12,25,"LB_AB","P.15",8,0.358,0.095666667,0.262333333
"1601",2,12,27,"LB_AB","P.11",1,0.37,0.097125,0.272875
"1602",2,12,27,"LB_AB","P.11",2,0.404,0.097125,0.306875
"1603",2,12,27,"LB_AB","P.11",3,0.307,0.097125,0.209875
"1604",2,12,27,"LB_AB","P.11",4,0.341,0.097125,0.243875
"1605",2,12,27,"LB_AB","P.11",5,0.277,0.097125,0.179875
"1606",2,12,27,"LB_AB","P.11",6,0.345,0.097125,0.247875
"1607",2,12,27,"LB_AB","P.11",7,0.343,0.097125,0.245875
"1608",2,12,27,"LB_AB","P.11",8,0.368,0.097125,0.270875
"1609",2,12,27,"LB_AB","P.12",1,0.35,0.096,0.254
"1610",2,12,27,"LB_AB","P.12",2,0.339,0.096,0.243
"1611",2,12,27,"LB_AB","P.12",3,0.255,0.096,0.159
"1612",2,12,27,"LB_AB","P.12",4,0.262,0.096,0.166
"1613",2,12,27,"LB_AB","P.12",5,0.261,0.096,0.165
